"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @ronfein: BREAKING: We just filed a brief urging the court to reject Trump's pardon of Sheriff Arpaio as unconstitutional https://t.co/T…",FALSE,0,NA,2017-09-12 08:51:51,FALSE,NA,"907527165113139200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ipa60min",1975,TRUE,FALSE,NA,NA
"2","After an earthquake and a hurricane — and Trump's failure to send condolences — Mexico rescinds offer of aid to U.S. https://t.co/UUX65N1PfQ",FALSE,0,NA,2017-09-12 08:51:51,FALSE,NA,"907527163888455681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RolndKarl",0,FALSE,FALSE,NA,NA
"3","RT @surfermom77: Undeniable Media Bias
Michelle Obama Named 'Best Dressed' By @VanityFair But Beautiful Melania Trump Left Off List 
https:…",FALSE,0,NA,2017-09-12 08:51:51,FALSE,NA,"907527162269507589",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OCTaViA_100_Ska",173,TRUE,FALSE,NA,NA
"4","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:50,FALSE,NA,"907527161367683072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zayna_j",73262,TRUE,FALSE,NA,NA
"5","RT @RawStory: Racist sheriff pardoned by Trump says he’ll ‘never’ apologize for racially profiling ‘the Hispanics’ https://t.co/tVRFfbmvyg",FALSE,0,NA,2017-09-12 08:51:50,FALSE,NA,"907527160373534720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarryHingley",402,TRUE,FALSE,NA,NA
"6","RT @YG: We been told y'all FUCK DONALD TRUMP.",FALSE,0,NA,2017-09-12 08:51:50,FALSE,NA,"907527158976929792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Classytiny_",132134,TRUE,FALSE,NA,NA
"7","RT @AGSchneiderman: The Trump admin is illegally delaying fuel efficiency standards that would cut pollution and save money.

We’re taking…",FALSE,0,NA,2017-09-12 08:51:50,FALSE,NA,"907527158746288128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blazin_errl",2551,TRUE,FALSE,NA,NA
"8","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:50,FALSE,NA,"907527158570131456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Olubusayo_A",73262,TRUE,FALSE,NA,NA
"9","RT @Lawrence: Remember the ""new Hitler""? @washingtonpost does. Worth remembering as the press once again falls for the new Trump. https://t…",FALSE,0,NA,2017-09-12 08:51:49,FALSE,NA,"907527156820881409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBLK08",2893,TRUE,FALSE,NA,NA
"10","RT @kcPiczo: Trump jest w Polsce, ja jestem w Ameryce. 
Pytanie brzmi, kto od kogo spierdala? XDDDDONDDDD",FALSE,0,NA,2017-09-12 08:51:49,FALSE,NA,"907527155365695488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lukeytouch",1794,TRUE,FALSE,NA,NA
"11","RT @qz: Russia and China are proving Trump right on North Korea: They hold all the cards https://t.co/DhYCSIumYi",FALSE,0,NA,2017-09-12 08:51:49,FALSE,NA,"907527153595564032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WLYeung",2,TRUE,FALSE,NA,NA
"12","RT @pixelatedboat: Aide: Whatever you do, DON'T say Bush did 9/11
Trump: Yes, yes, of course
*Trump steps up to microphone*
Trump: I did 9/…",FALSE,0,NA,2017-09-12 08:51:48,FALSE,NA,"907527152417079296",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","DarthMarmalade",2440,TRUE,FALSE,NA,NA
"13","RT @Babu_Bhaiyaa: It took just one speech of our talented &amp; dashing Rahul Gandhi ji for Americans to realize the worth of their own Donald…",FALSE,0,NA,2017-09-12 08:51:48,FALSE,NA,"907527151624232961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vip_sambaragi",496,TRUE,FALSE,NA,NA
"14","RT @KeithOlbermann: And THAT'S how Trump got elected. https://t.co/WE5XApXzb8",FALSE,0,NA,2017-09-12 08:51:48,FALSE,NA,"907527150869282816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pollsstar",125,TRUE,FALSE,NA,NA
"15","What will Iran do if Trump tears up the Nuclear Agreement? https://t.co/n6uXMdrHqW",FALSE,0,NA,2017-09-12 08:51:47,FALSE,NA,"907527148298219520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uniave",0,FALSE,FALSE,NA,NA
"16","RT @gilloq: La Cour Suprême des Etats-U donne raison à Trump en maintenant l’interdiction d’entrée des réfugiés https://t.co/RxYSYhsjMy via…",FALSE,0,NA,2017-09-12 08:51:47,FALSE,NA,"907527148067606528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuracesOlivier",10,TRUE,FALSE,NA,NA
"17","@FLOTUS Thank you to our beautiful first lady &amp; wonderful husband our President Trump. We support you every step of… https://t.co/1K8rPqYPlk",FALSE,0,"FLOTUS",2017-09-12 08:51:47,TRUE,"907261593796390912","907527147966808066","818876014390603776","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Raymon_D_B",0,FALSE,FALSE,NA,NA
"18","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:47,FALSE,NA,"907527145735430144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samrurai",73262,TRUE,FALSE,NA,NA
"19","RT @aravosis: So even Russia now admits it helped elect Trump. https://t.co/2s16nnjUDB",FALSE,0,NA,2017-09-12 08:51:47,FALSE,NA,"907527145467019264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RechecktoCheck",1887,TRUE,FALSE,NA,NA
"20","⚠️⚠️⚠️
RUMORS TRUMP MAYBE DRUGGED BY STAFF IN THE WHITE HOUSE. HE DOESNT DRINK BUT SLURRES WORDS IN EVENINGS
I AM T… https://t.co/rzZQMonrzW",FALSE,0,NA,2017-09-12 08:51:46,TRUE,NA,"907527144275771392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","POTUSTrump1FAN",1,FALSE,FALSE,NA,NA
"21","RT @jimlibertarian: Let's show the ������ with our Trump followback train that we are strong,united&amp;have no fear������RT������������������ https://t.co/uvMXkPbg28 h…",FALSE,0,NA,2017-09-12 08:51:46,FALSE,NA,"907527143839621120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RhondaVeggie",567,TRUE,FALSE,NA,NA
"22","RT @kylegriffin1: WSJ: Trump lawyers concluded in June Kushner should step down due to possible legal complications from Russia probe 
http…",FALSE,0,NA,2017-09-12 08:51:46,FALSE,NA,"907527143260917761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanschmelter",2681,TRUE,FALSE,NA,NA
"23","RT @thehill: Top GOP senators to Trump: Stop attacking Republicans https://t.co/OJd4kubjiD https://t.co/j8vJYAzMJ8",FALSE,0,NA,2017-09-12 08:51:46,FALSE,NA,"907527142757605376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayala266",26,TRUE,FALSE,NA,NA
"24","RT @FoxNews: Jarrett: Hillary 'Utterly Incapable of Accepting Personal Responsibility' https://t.co/P1ifOVdbEq",FALSE,0,NA,2017-09-12 08:51:46,FALSE,NA,"907527140790255618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mickjuly4th",67,TRUE,FALSE,NA,NA
"25","RT @davidgura: At The Pentagon, President Trump is now talking through a scheduled moment of silence.",FALSE,0,NA,2017-09-12 08:51:45,FALSE,NA,"907527138651148288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","exilestreet",10905,TRUE,FALSE,NA,NA
"26","QUARTZ: Russia and China are proving Trump right on North Korea: They hold all the cards https://t.co/Vizr8dj6VK",FALSE,0,NA,2017-09-12 08:51:45,FALSE,NA,"907527138600988672",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TheBFRoom",0,FALSE,FALSE,NA,NA
"27","Donald Trump latest approval rating and impeachment odds https://t.co/uZpsHp71jj",FALSE,0,NA,2017-09-12 08:51:45,FALSE,NA,"907527137141432320",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","supra1Bqteam",0,FALSE,FALSE,NA,NA
"28","After an earthquake and a hurricane — and Trump's failure to send condolences — Mexico rescinds offer of aid https://t.co/QhH0USdpGf",FALSE,0,NA,2017-09-12 08:51:45,FALSE,NA,"907527136956657665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pqpolitics",0,FALSE,FALSE,NA,NA
"29","RT @BoonDocksClips: RT for Riley 

Like for Trump https://t.co/DtTwgxci7k",FALSE,0,NA,2017-09-12 08:51:45,FALSE,NA,"907527136399036416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yungjayeasy",9396,TRUE,FALSE,NA,NA
"30","RT @ElderLansing: No race Baitiers or Islamic terrorists will ever break America's spirit or resolve. Thank God we have POTUS Trump who tru…",FALSE,0,NA,2017-09-12 08:51:44,FALSE,NA,"907527133357940737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlanCarmo3",712,TRUE,FALSE,NA,NA
"31","RT @IWillRedPillYou: #Breaking: Supreme Court Restores President Trump's Full Travel Ban, Blocks 9th District
#RedPill
#Goldwater
https://t…",FALSE,0,NA,2017-09-12 08:51:43,FALSE,NA,"907527131898499073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patriot19555",668,TRUE,FALSE,NA,NA
"32","RT @LivingBlueinRed: When you realize we're less than 8 months into Trump's presidency... https://t.co/esw0ssz0uz",FALSE,0,NA,2017-09-12 08:51:43,FALSE,NA,"907527131764326400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bracing",48,TRUE,FALSE,NA,NA
"33","RT @covfefeartist: Obama: We cling to our guns and Bibles.
Hillary: We are a basket of deplorables.
Trump: WE are going to MAGA!

Any quest…",FALSE,0,NA,2017-09-12 08:51:43,FALSE,NA,"907527130535383040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","designdetails16",476,TRUE,FALSE,NA,NA
"34","RT @SLATUKIP: This is what we have come to. ������

#Brexit #Tories #Trump 

https://t.co/k1CsRZtYW4",FALSE,0,NA,2017-09-12 08:51:43,FALSE,NA,"907527128660443137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jomu1950",3,TRUE,FALSE,NA,NA
"35","@enver_gunay sorun da o zaman vermiyorlar. Trump sormuş neden bizden almıyorsunuz diye. Cevap: obama vermedi..",FALSE,0,"enver_gunay",2017-09-12 08:51:43,FALSE,"907526255964246016","907527128085880832","852215649342509056","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fenerbahcegucu",0,FALSE,FALSE,NA,NA
"36","""Steve Bannon ramping up efforts to recruit potential G.O.P. candidates to unseat incumbents disloyal to Trump""

https://t.co/SEC5y9QoZH",FALSE,0,NA,2017-09-12 08:51:42,FALSE,NA,"907527127469133824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlueHumanity",0,FALSE,FALSE,NA,NA
"37","RT @ajplus: How about this for a wall, President Trump? https://t.co/ftSUvwyiGp",FALSE,0,NA,2017-09-12 08:51:42,FALSE,NA,"907527127041376256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkysah",129,TRUE,FALSE,NA,NA
"38","RT @DjeyelLinconnu: On est d'accord que Trump pouvait pas être le président d'autre chose que des gens qui tirent sur les nuages quand il y…",FALSE,0,NA,2017-09-12 08:51:42,FALSE,NA,"907527126689165312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordan3834",666,TRUE,FALSE,NA,NA
"39","RT @grantstern: My latest @OccupyDemocrats: Trump gives #Florida AG her payoff for ignoring his national Trump University fraud ring https:…",FALSE,0,NA,2017-09-12 08:51:42,FALSE,NA,"907527126613581824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoDarkFuture",864,TRUE,FALSE,NA,NA
"40","RT @Ostrov_A: Great panel with some fantastic speakers here at #ICT17 on 'Bush, Obama &amp; Trump: The Evolution of U.S. Counter-Terrorism Poli…",FALSE,0,NA,2017-09-12 08:51:42,FALSE,NA,"907527125455986688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idateneia",1,TRUE,FALSE,NA,NA
"41","RT @BillKristol: This was Donald Trump, calling in to a TV station on Sep. 11, 2001. https://t.co/I6bKvxI2pk",FALSE,0,NA,2017-09-12 08:51:42,FALSE,NA,"907527124801769473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bababisi",26894,TRUE,FALSE,NA,NA
"42","RT @BillMoyers: Kushner said ""Trump campaign reached agreement w/Sinclair to give more access to Trump"" https://t.co/54YAO3T0pc @MichaelWin…",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527123291787264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gentlemindmom",111,TRUE,FALSE,NA,NA
"43","RT @benabyad: ‘Moderate’ Arab states pressuring Abbas to support Trump, says Israeli institute https://t.co/LJSTxnujI9",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527122054299648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArshadA23400123",7,TRUE,FALSE,NA,NA
"44","RT @thehill: Top Trump officials urge Congress to permanently renew controversial surveillance law https://t.co/0OgkrCnfkA https://t.co/a0e…",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527121811247105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayala266",37,TRUE,FALSE,NA,NA
"45","RT @ThinkImScottie: First of all he’s implying that sucking dick is bad so he’s a homophobe... also WHY HAS HE GOT A TATTOO OF TRUMP SUCKIN…",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527120343236608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillzIsGod",1,TRUE,FALSE,NA,NA
"46","Alicia Machado escribirá libro detallando los abusos de Trump contra ella https://t.co/pUV8USmSLW #entertainment",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527120234188800",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NotesReport",0,FALSE,FALSE,NA,NA
"47","RT @surfermom77: Undeniable Media Bias
Michelle Obama Named 'Best Dressed' By @VanityFair But Beautiful Melania Trump Left Off List 
https:…",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527119911002112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jlogsdon03",173,TRUE,FALSE,NA,NA
"48","[Breaking Trump News Today] 45 after dark: bannon in breit lights edition: https://t.co/Ok3HenJPCh via @YouTube",FALSE,0,NA,2017-09-12 08:51:41,FALSE,NA,"907527119705649152",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","iamcutunvn90",0,FALSE,FALSE,NA,NA
"49","BUT, tGOP is The Party of War
2) He's not a true Republican. Well Trump isn't GOP. The GOP is so fractured, it's not Republican any more. -",FALSE,0,"JoanieReb",2017-09-12 08:51:40,FALSE,"907523286153748480","907527119076560896","617356652","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoanieReb",0,FALSE,FALSE,NA,NA
"50","RT @troyesivan: Remember when Trump said more direct and scathing things about Meryl Streep than actual Nazi terrorists?",FALSE,0,NA,2017-09-12 08:51:40,FALSE,NA,"907527118413860864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scottmcgoldrick",34767,TRUE,FALSE,NA,NA
"51","RT @ThinkImScottie: You got a tattoo of trump sucking a dick? https://t.co/TYdQmDywlg",FALSE,0,NA,2017-09-12 08:51:40,FALSE,NA,"907527117486903296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillzIsGod",2,TRUE,FALSE,NA,NA
"52","@iamfonda Trump is full of ������������",FALSE,0,"iamfonda",2017-09-12 08:51:40,FALSE,"907486256082251776","907527116350255105","201923339","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Angelwings51863",0,FALSE,FALSE,NA,NA
"53","RT @Fuctupmind: Trump
✔️Same message for 30 years
✔️Nationalist
✔️My President (proudly)
✔️Rebuild America first
✔️Hillary Clinton had fire…",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527114739646464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Summerbreezeme2",165,TRUE,FALSE,NA,NA
"54","RT @WiredSources: BREAKING: Supreme Court again sides with the Trump Administration over the travel ban. https://t.co/j9qVdnpFlU",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527114622164998",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NCGOPBelle",147,TRUE,FALSE,NA,NA
"55","RT @SLandinSoCal: Do you support Donald #Trump's plan to IMMEDIATELY #deport ALL criminal aliens?

Like+Retweet=YES
https://t.co/USUTvScKwD",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527114227961856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wrichardf",820,TRUE,FALSE,NA,NA
"56","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527114139815936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prettyaxxraee",73262,TRUE,FALSE,NA,NA
"57","@ssameenshaw makes sense shes a trump supporter and homophobic",FALSE,0,"ssameenshaw",2017-09-12 08:51:39,FALSE,"907526753404387329","907527114127237120","487096685","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pieceofmindsss",0,FALSE,FALSE,NA,NA
"58","RT @goldengateblond: Miss Texas was asked if Trump handled Charlottesville badly. She, uh ... didn't play. ������������ #MissAmerica https://t.co/5JM…",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527112797638656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JAUREGUISEDEN",76722,TRUE,FALSE,NA,NA
"59","Lewis Black on Donald Trump and Election News Coverage https://t.co/toJe7L5r8B",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527112101388289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneStopHotStuff",0,FALSE,FALSE,NA,NA
"60","RT @BillKristol: This was Donald Trump, calling in to a TV station on Sep. 11, 2001. https://t.co/I6bKvxI2pk",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527111904174082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khamilton756",26895,TRUE,FALSE,NA,NA
"61","RT @Amy_Siskind: Stage 2: circular firing squad develops.  
Drip, drip, drip... https://t.co/yevIoGOmHe",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527111807729664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Debi_Davi",237,TRUE,FALSE,NA,NA
"62","RT @washingtonpost: Trump’s legal team debated whether Kushner should leave the White House https://t.co/ly7FW5qEtj",FALSE,0,NA,2017-09-12 08:51:39,FALSE,NA,"907527111677579264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Desiree_Oz",144,TRUE,FALSE,NA,NA
"63","RT @JordanUhl: Thousands of people died on 9/11 and Trump’s initial reaction was happiness his building was the tallest again https://t.co/…",FALSE,0,NA,2017-09-12 08:51:38,FALSE,NA,"907527110801072128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lockettuplaura",32375,TRUE,FALSE,NA,NA
"64","RT @irishgilly: I vote for Comey,the man revered &amp;honored for his honesty by friend and foe alike. Trump is neither honorable nor revered.…",FALSE,0,NA,2017-09-12 08:51:38,FALSE,NA,"907527110545203200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","19Gemini58",1,TRUE,FALSE,NA,NA
"65","RT @thehill: Bipartisan amendment to defense bill would block Trump's transgender troops ban https://t.co/bNvOZ9d2gC https://t.co/WNQ1Mn4A1x",FALSE,0,NA,2017-09-12 08:51:38,FALSE,NA,"907527109240868865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayala266",122,TRUE,FALSE,NA,NA
"66","RT @houchoua: Donald trempe 

#Trump 
#Donald
#USA 
#President https://t.co/Hr90XAIMJr",FALSE,0,NA,2017-09-12 08:51:38,FALSE,NA,"907527108309786624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","achobado",2,TRUE,FALSE,NA,NA
"67","New post: ""Protest greets former Trump adviser Bannon at Hong Kong investor event"" https://t.co/D5WefHEKfv",FALSE,0,NA,2017-09-12 08:51:38,FALSE,NA,"907527107173109767",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Angelus1701",0,FALSE,FALSE,NA,NA
"68","RT @goldengateblond: Miss Texas was asked if Trump handled Charlottesville badly. She, uh ... didn't play. ������������ #MissAmerica https://t.co/5JM…",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527106787241984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bkstl_",76722,TRUE,FALSE,NA,NA
"69","RT @GeorgeTakei: Overheard:
Donald Trump: Climate change isn't real!
Mother Nature: Here, hold my covfefe.",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527106694848512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bracing",38386,TRUE,FALSE,NA,NA
"70","RT @EllenPompeo: News flash... I don't want trump supporters for fans Einstein https://t.co/cjJTlZKPpn",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527105973329920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelilwonton",6962,TRUE,FALSE,NA,NA
"71","RT @RightwingSpawn: Trump seeing why Ted Cruz is trending https://t.co/79O1hz72OR",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527105675743232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","12_craighughes",266,TRUE,FALSE,NA,NA
"72","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527104908206080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quennsymone",73262,TRUE,FALSE,NA,NA
"73","RT @lorquaphilip: Les Médias français crachent sur TRUMP.............. https://t.co/J7vfuGSLQX",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527104782389248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maxime949",309,TRUE,FALSE,NA,NA
"74","Trump dodges question about how his administration will combat anti-Semitism - CBS News https://t.co/UISjEZeyWN",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527104765485056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Rightwatchers",0,FALSE,FALSE,NA,NA
"75","Liked on YouTube: Roger Stone Talks Trump Poisoning/Schiller Resignation &amp; More https://t.co/Jptq7trxar Alex... https://t.co/8QcIKO53NF",FALSE,0,NA,2017-09-12 08:51:37,FALSE,NA,"907527103360458752",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","batrsartre",0,FALSE,FALSE,NA,NA
"76","RT @Impeach_D_Trump: TRUMP represents the opposite of everything I learned from my parents and teachers about being a good person.
How did…",FALSE,0,NA,2017-09-12 08:51:36,FALSE,NA,"907527100768407552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bob_lejeune",1481,TRUE,FALSE,NA,NA
"77","RT @SilverAdie: ""Steve Bannon"" &amp; Trump - vile enemies of but Alt-Rt Nazis &amp; KKK, harming millions with stolen power obtained with fraud. #M…",FALSE,0,NA,2017-09-12 08:51:36,FALSE,NA,"907527100470579201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricSch3256081",24,TRUE,FALSE,NA,NA
"78","RT @Jerusalem_Post: Gorka to Jpost: Bannon camp still has sway with Trump administration https://t.co/Qa5M2tidGz https://t.co/VUhgLm2pj5",FALSE,0,NA,2017-09-12 08:51:35,FALSE,NA,"907527098503450624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","VincentJappi",3,TRUE,FALSE,NA,NA
"79","RT @thehill: Pope Francis: If Trump is actually pro-life he wouldn't end protections for Dreamers https://t.co/dD1xLhBHux https://t.co/e8Sn…",FALSE,0,NA,2017-09-12 08:51:35,FALSE,NA,"907527098138611712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayala266",201,TRUE,FALSE,NA,NA
"80","RT @ajplus: How about this for a wall, President Trump? https://t.co/ftSUvwyiGp",FALSE,0,NA,2017-09-12 08:51:35,FALSE,NA,"907527097609891840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","screamingsoaps",129,TRUE,FALSE,NA,NA
"81","RT @DeMarko_Gage: @mtmouline @Impeach_D_Trump @BarackObama The only existing footage of the first plane hitting the first tower. This makes…",FALSE,0,NA,2017-09-12 08:51:35,FALSE,NA,"907527096922075136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pxstxr",922,TRUE,FALSE,NA,NA
"82","RT @DussolAlexis: Le 11 septembre 2001, la réaction de Trump après les attentats du World Trade Center était franchement gênante https://t.…",FALSE,0,NA,2017-09-12 08:51:35,FALSE,NA,"907527095751933952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffrypaulgo",3,TRUE,FALSE,NA,NA
